account_id,label,scheme,t0_amount,t0_direction,t0_country,t0_hour,t0_gap_hours,t1_amount,t1_direction,t1_country,t1_hour,t1_gap_hours,t2_amount,t2_direction,t2_country,t2_hour,t2_gap_hours,t3_amount,t3_direction,t3_country,t3_hour,t3_gap_hours,t4_amount,t4_direction,t4_country,t4_hour,t4_gap_hours,t5_amount,t5_direction,t5_country,t5_hour,t5_gap_hours,t6_amount,t6_direction,t6_country,t6_hour,t6_gap_hours,t7_amount,t7_direction,t7_country,t7_hour,t7_gap_hours,t8_amount,t8_direction,t8_country,t8_hour,t8_gap_hours,t9_amount,t9_direction,t9_country,t9_hour,t9_gap_hours,t10_amount,t10_direction,t10_country,t10_hour,t10_gap_hours,t11_amount,t11_direction,t11_country,t11_hour,t11_gap_hours,t12_amount,t12_direction,t12_country,t12_hour,t12_gap_hours,t13_amount,t13_direction,t13_country,t13_hour,t13_gap_hours,t14_amount,t14_direction,t14_country,t14_hour,t14_gap_hours,t15_amount,t15_direction,t15_country,t15_hour,t15_gap_hours,t16_amount,t16_direction,t16_country,t16_hour,t16_gap_hours,t17_amount,t17_direction,t17_country,t17_hour,t17_gap_hours,t18_amount,t18_direction,t18_country,t18_hour,t18_gap_hours,t19_amount,t19_direction,t19_country,t19_hour,t19_gap_hours,t20_amount,t20_direction,t20_country,t20_hour,t20_gap_hours,t21_amount,t21_direction,t21_country,t21_hour,t21_gap_hours,t22_amount,t22_direction,t22_country,t22_hour,t22_gap_hours,t23_amount,t23_direction,t23_country,t23_hour,t23_gap_hours,t24_amount,t24_direction,t24_country,t24_hour,t24_gap_hours,t25_amount,t25_direction,t25_country,t25_hour,t25_gap_hours,t26_amount,t26_direction,t26_country,t26_hour,t26_gap_hours,t27_amount,t27_direction,t27_country,t27_hour,t27_gap_hours,t28_amount,t28_direction,t28_country,t28_hour,t28_gap_hours,t29_amount,t29_direction,t29_country,t29_hour,t29_gap_hours
2,0,clean,37.21,OUT,US,9,51.1,47.06,IN,US,14,67.6,22.53,IN,CA,22,41.1,20.97,OUT,US,14,15.5,104.59,OUT,US,14,27.9,161.58,OUT,CA,10,53.8,51.54,IN,US,17,23.4,121.85,IN,US,8,56.1,72.92,OUT,GB,22,15.0,32.59,IN,US,16,63.2,72.9,IN,US,17,16.8,186.87,IN,CA,9,16.1,53.06,OUT,US,17,68.5,190.89,OUT,US,14,47.7,6.71,OUT,GB,13,51.4,105.37,IN,US,11,68.1,58.54,IN,US,15,27.9,42.98,IN,US,15,31.0,58.76,OUT,US,9,49.3,11.13,OUT,US,10,44.3,45.8,IN,US,13,68.0,72.65,OUT,GB,19,29.1,178.09,OUT,US,18,30.2,36.07,OUT,US,22,61.0,28.59,IN,US,19,20.1,36.55,OUT,US,17,45.2,113.56,OUT,US,18,24.6,71.02,OUT,GB,15,50.1,35.74,IN,US,18,27.1,82.32,OUT,US,8,37.4
544,0,clean,114.79,OUT,US,13,17.3,20.14,IN,US,11,30.0,56.28,OUT,US,17,63.6,61.27,OUT,GB,9,16.5,41.41,OUT,CA,11,32.9,101.24,IN,CA,11,13.4,106.21,OUT,US,16,26.0,46.88,IN,US,15,36.0,43.61,OUT,US,13,68.2,181.12,OUT,US,9,22.8,115.15,IN,CA,13,71.0,57.85,OUT,CA,8,25.9,14.83,OUT,GB,14,60.4,71.89,OUT,CA,16,62.7,95.44,IN,US,9,49.5,6.03,OUT,US,12,30.5,66.79,OUT,GB,22,68.9,39.12,OUT,US,18,38.0,45.76,IN,US,22,61.2,26.42,IN,US,11,13.5,48.49,IN,GB,12,69.8,166.27,OUT,US,17,14.4,38.2,OUT,CA,13,21.2,118.21,IN,US,22,17.9,28.64,IN,US,12,39.3,100.18,OUT,US,21,49.1,54.67,OUT,US,16,22.4,72.36,OUT,US,19,27.9,54.91,IN,GB,20,48.6,91.22,IN,US,8,21.5
350,0,clean,187.36,OUT,US,15,39.9,158.73,OUT,US,11,33.6,101.72,IN,GB,16,22.0,57.96,OUT,US,22,44.3,55.59,IN,CA,13,48.3,100.59,OUT,US,11,12.7,39.91,IN,CA,16,68.0,12.11,OUT,CA,18,49.5,80.93,OUT,US,13,33.0,22.09,OUT,US,17,53.0,25.29,IN,US,13,32.3,54.61,OUT,CA,10,14.6,50.6,OUT,CA,17,66.1,17.64,OUT,US,15,29.5,62.33,OUT,US,9,22.7,118.26,IN,US,20,44.4,22.14,IN,US,20,53.4,151.11,IN,GB,12,70.1,15.67,OUT,US,18,57.9,297.04,OUT,CA,10,69.3,39.29,OUT,US,18,18.4,61.34,OUT,GB,21,23.6,12.02,OUT,US,9,24.1,51.95,OUT,CA,12,37.5,65.55,OUT,GB,22,70.1,50.96,OUT,GB,16,52.7,34.8,OUT,GB,13,56.1,25.6,OUT,US,20,38.8,134.88,OUT,CA,15,17.2,55.96,OUT,US,9,50.5
904,0,clean,77.37,IN,US,21,16.2,83.04,OUT,GB,16,49.2,54.39,IN,US,14,46.4,55.38,OUT,US,16,40.4,25.77,OUT,GB,8,64.8,8.01,OUT,US,16,41.9,281.35,IN,US,10,30.5,25.16,IN,CA,19,50.8,62.88,OUT,US,9,24.6,48.08,IN,US,22,37.9,111.92,OUT,US,11,17.8,59.85,IN,CA,9,58.2,61.73,OUT,GB,12,41.7,6.64,OUT,GB,17,27.7,28.03,IN,US,16,67.7,99.06,OUT,US,16,66.3,92.18,IN,US,12,32.4,25.5,OUT,US,17,57.9,15.45,IN,CA,12,57.2,60.42,OUT,GB,21,66.3,5.34,OUT,US,12,67.4,21.78,OUT,US,21,37.9,223.21,OUT,GB,9,15.2,173.48,OUT,US,17,24.0,80.62,OUT,US,14,50.2,69.82,OUT,US,9,20.4,11.47,OUT,CA,9,32.3,30.19,OUT,US,13,33.1,43.11,IN,US,14,31.6,30.71,OUT,US,18,27.5
536,0,clean,46.14,OUT,GB,12,16.7,25.18,OUT,US,19,13.9,74.62,OUT,US,11,35.3,129.04,IN,GB,21,41.3,28.41,OUT,CA,13,66.4,152.17,IN,US,11,16.6,59.79,OUT,US,15,22.6,66.21,OUT,GB,19,26.5,14.02,IN,CA,15,29.2,12.86,OUT,US,14,69.3,61.27,IN,US,20,28.3,102.7,IN,US,11,15.7,31.91,OUT,US,20,71.1,207.7,OUT,CA,22,27.5,98.29,IN,US,16,40.9,26.4,IN,US,17,32.6,55.96,OUT,US,17,37.4,396.05,OUT,GB,10,69.6,20.21,IN,US,22,20.3,83.31,IN,US,13,20.2,42.17,OUT,GB,16,69.2,96.11,IN,GB,10,48.8,150.48,IN,CA,16,53.4,40.09,IN,US,22,19.2,133.64,OUT,CA,8,58.5,322.78,OUT,US,15,51.8,57.57,OUT,US,21,41.9,102.3,OUT,US,12,62.5,34.04,OUT,US,18,56.2,55.45,OUT,US,9,48.1
344,0,clean,66.79,OUT,US,19,17.1,88.17,OUT,GB,17,43.4,125.16,OUT,CA,15,45.3,43.8,OUT,US,21,37.4,63.17,OUT,CA,15,15.8,19.08,IN,US,17,51.4,61.0,OUT,GB,11,44.2,81.33,IN,US,12,48.9,82.51,IN,US,12,42.4,128.04,OUT,US,13,33.7,29.38,OUT,CA,22,32.5,35.66,IN,CA,21,42.6,248.74,OUT,US,16,55.5,48.41,IN,CA,17,45.3,64.07,OUT,US,11,51.4,51.75,IN,US,22,49.6,28.29,OUT,GB,13,41.1,200.1,OUT,US,20,49.2,35.8,OUT,US,18,71.1,22.16,IN,US,13,35.5,38.07,OUT,GB,11,66.0,11.01,OUT,US,15,58.0,32.43,OUT,US,12,16.9,25.17,OUT,US,16,13.9,89.47,OUT,CA,8,30.8,31.86,IN,CA,18,20.4,111.08,OUT,US,15,16.5,167.13,OUT,US,8,45.5,102.0,OUT,US,18,53.2,45.96,OUT,US,18,50.9
994,1,round_trip,102.75,IN,US,21,36.2,187370.16,OUT,NG,17,66.8,181828.34,IN,VE,12,78.9,107.48,IN,GB,17,44.2,25.14,IN,US,9,68.2,45.93,OUT,US,22,26.2,165047.42,OUT,SY,18,71.8,162815.94,IN,RU,22,28.0,56.57,OUT,US,15,63.3,12.78,IN,GB,15,55.3,215373.04,OUT,IR,11,27.5,207650.21,IN,KP,6,64.8,209602.88,OUT,IR,6,79.5,203845.68,IN,SY,18,17.8,17.86,IN,US,8,39.8,152.78,OUT,CA,10,12.8,181082.17,OUT,BY,17,27.2,174032.77,IN,SY,22,69.6,23.29,OUT,US,14,51.2,232270.0,OUT,RU,20,102.8,225153.6,IN,SY,10,21.0,251761.73,OUT,CU,3,39.5,234919.82,IN,BY,10,95.6,149.39,IN,US,9,22.7,18.61,OUT,US,18,33.2,92.49,OUT,CA,8,23.6,42.56,OUT,GB,10,57.7,47.63,OUT,GB,12,48.0,240.99,IN,US,8,39.2,20.02,OUT,US,17,18.3
481,0,clean,14.56,IN,CA,14,61.1,29.66,OUT,GB,11,12.8,173.72,OUT,US,16,26.1,66.37,IN,CA,16,24.1,63.66,IN,US,21,25.1,300.58,IN,CA,14,50.1,66.49,OUT,GB,8,43.3,30.98,IN,CA,17,44.5,43.57,OUT,US,8,34.2,22.01,IN,US,15,13.5,149.12,IN,GB,11,71.9,86.46,IN,US,15,53.5,134.23,OUT,US,16,64.4,144.08,IN,CA,20,14.1,39.2,IN,US,11,17.2,25.64,OUT,CA,21,60.3,52.39,OUT,US,17,22.6,27.16,IN,CA,19,22.5,62.3,OUT,US,21,54.2,135.05,OUT,US,15,46.2,47.73,IN,GB,11,61.4,61.56,IN,CA,19,55.7,50.65,OUT,US,10,46.4,103.77,IN,CA,10,57.1,32.0,OUT,US,20,59.9,9.42,OUT,GB,16,71.5,79.57,OUT,US,18,18.3,120.33,OUT,GB,21,42.1,78.03,OUT,GB,16,57.1,32.71,OUT,US,17,55.4
575,0,clean,12.85,OUT,CA,17,23.9,48.83,IN,CA,21,28.8,88.95,OUT,GB,22,32.3,71.79,IN,GB,17,30.3,30.76,OUT,US,21,40.8,92.59,OUT,US,20,25.2,26.87,OUT,US,19,30.9,53.63,OUT,CA,15,21.7,91.97,OUT,GB,12,23.4,79.07,IN,GB,11,64.3,31.82,OUT,GB,18,17.3,142.31,OUT,CA,14,35.6,58.52,OUT,US,20,25.8,98.93,IN,GB,9,42.7,185.54,OUT,US,14,17.8,133.49,OUT,GB,20,42.6,133.77,IN,US,18,39.9,63.7,OUT,US,9,71.2,103.04,OUT,US,21,67.5,64.77,OUT,CA,14,37.7,20.75,IN,CA,15,33.2,69.56,OUT,GB,22,53.1,67.03,OUT,US,13,13.1,87.09,OUT,US,12,18.1,49.28,OUT,US,21,68.2,29.69,IN,US,18,45.9,92.31,OUT,US,9,48.0,19.09,OUT,US,10,32.1,175.4,IN,US,17,54.3,45.37,OUT,CA,14,61.3
33,0,clean,64.5,OUT,GB,10,66.0,10.66,OUT,US,10,19.2,44.8,IN,US,8,70.3,31.64,OUT,US,21,37.4,24.5,OUT,US,13,49.6,43.6,IN,US,14,66.6,230.02,OUT,US,21,45.4,91.17,OUT,US,20,28.6,34.57,OUT,GB,20,54.0,86.32,OUT,US,10,37.2,167.25,OUT,US,22,46.0,114.4,IN,US,21,18.3,57.27,OUT,CA,12,44.1,32.54,OUT,GB,17,35.0,95.45,IN,US,14,40.4,74.8,OUT,CA,8,20.6,111.74,OUT,US,8,35.7,90.75,OUT,US,8,56.7,126.42,OUT,US,12,32.3,35.58,IN,US,10,62.6,156.63,OUT,US,12,30.0,63.95,OUT,US,11,55.7,287.21,OUT,CA,20,38.5,31.46,OUT,US,16,43.0,218.93,IN,US,19,59.5,63.96,IN,GB,22,42.4,32.42,IN,US,22,46.1,37.07,IN,US,8,62.0,42.25,OUT,US,12,39.4,76.66,OUT,GB,14,34.1
31,0,clean,35.02,IN,US,17,61.0,245.9,OUT,US,22,62.8,17.14,IN,US,11,62.4,9.4,OUT,GB,8,47.6,77.63,OUT,GB,17,54.2,36.54,IN,CA,16,20.5,24.12,OUT,US,9,30.5,96.22,OUT,US,8,15.4,66.36,IN,US,22,43.6,34.77,IN,US,19,48.8,19.6,OUT,US,8,22.6,109.72,IN,US,21,20.9,91.85,OUT,US,13,43.6,50.43,OUT,GB,9,54.3,239.2,OUT,US,10,32.2,23.19,OUT,CA,18,55.9,16.11,OUT,GB,20,31.0,31.39,OUT,US,14,33.4,52.64,OUT,US,10,30.4,66.33,OUT,CA,21,55.7,45.02,OUT,US,10,71.7,72.36,OUT,US,18,48.1,20.06,OUT,US,13,45.9,173.3,IN,US,13,56.7,51.13,IN,US,15,22.1,133.46,IN,US,19,12.7,71.82,OUT,US,19,16.1,78.68,OUT,CA,19,12.1,86.13,IN,CA,15,37.2,78.11,OUT,GB,14,64.9
231,0,clean,29.2,IN,CA,19,35.3,108.04,IN,US,17,16.6,66.55,OUT,US,15,50.5,54.18,OUT,GB,16,56.9,110.3,OUT,CA,8,70.3,80.2,OUT,GB,14,57.2,173.69,OUT,US,17,53.2,37.79,OUT,US,22,58.5,38.72,IN,US,21,52.7,19.28,OUT,US,11,49.3,38.74,IN,US,21,35.7,118.13,OUT,US,14,44.6,154.47,OUT,US,8,17.0,117.71,OUT,US,22,17.9,13.0,OUT,GB,14,31.1,129.87,OUT,CA,18,69.1,12.54,OUT,US,13,67.6,112.0,OUT,CA,13,57.1,40.68,IN,US,15,18.0,95.78,IN,US,8,37.9,18.8,OUT,US,16,35.2,139.34,OUT,GB,21,59.2,16.91,IN,US,9,20.0,31.98,OUT,US,13,36.9,24.57,IN,US,21,18.4,13.42,IN,GB,17,30.2,58.89,OUT,US,10,48.7,231.57,IN,US,16,60.1,461.06,OUT,CA,8,36.4,59.01,IN,US,21,42.8
963,1,dormant_burst,95.7,OUT,US,11,445.0,19.15,OUT,CA,15,394.6,46.47,OUT,GB,11,651.3,21.52,OUT,US,12,544.9,9.39,IN,GB,12,416.0,75.96,OUT,US,11,540.3,23.69,OUT,CA,15,384.3,29.35,IN,US,14,726.8,11.79,IN,US,14,379.0,21.12,OUT,US,13,285.1,91.67,IN,US,11,324.2,72.49,IN,CA,17,378.8,41.55,OUT,GB,12,354.3,9.91,OUT,US,9,468.5,83.12,OUT,CA,13,283.2,8.05,IN,US,17,561.6,30.15,IN,US,13,276.7,59.35,OUT,US,12,230.2,65.12,IN,US,16,425.0,49.89,OUT,US,18,331.2,89938.24,OUT,CU,2,3.6,169030.49,OUT,SG,2,2.8,185588.26,OUT,CU,4,1.6,30539.88,IN,CH,5,1.0,142074.21,OUT,RU,1,2.1,247191.38,IN,AU,1,2.6,48275.35,IN,DE,0,3.2,75986.62,OUT,FR,4,1.2,238082.73,OUT,NG,4,2.0,49399.61,OUT,CU,5,2.2
192,0,clean,55.9,IN,GB,21,54.5,82.54,OUT,US,10,28.8,24.9,IN,CA,15,65.2,17.75,IN,CA,12,65.4,59.49,IN,US,11,23.3,42.31,IN,US,11,62.5,90.12,OUT,US,10,44.2,51.22,OUT,GB,12,21.7,64.33,OUT,US,15,37.3,14.9,IN,US,11,57.1,247.34,IN,GB,20,20.0,47.88,IN,US,10,26.0,95.4,OUT,US,11,31.8,27.97,IN,US,8,24.3,69.85,OUT,CA,15,25.2,19.25,IN,CA,20,38.5,78.39,IN,CA,21,39.4,41.07,OUT,GB,17,37.6,55.89,OUT,US,22,32.8,95.43,IN,US,18,56.9,20.37,IN,US,22,34.2,31.58,IN,GB,16,22.4,78.72,OUT,US,11,58.2,292.53,OUT,US,8,13.7,48.89,OUT,CA,9,19.6,87.61,OUT,US,9,68.8,50.12,IN,US,18,39.3,258.22,OUT,US,22,59.8,13.49,OUT,CA,22,34.4,58.89,OUT,CA,19,61.9
333,0,clean,171.9,OUT,US,12,14.2,63.63,OUT,US,22,69.7,92.73,OUT,US,8,27.1,16.46,IN,US,18,15.7,141.94,OUT,US,15,42.6,154.61,OUT,US,8,54.9,11.04,IN,GB,9,27.0,31.05,OUT,US,18,46.3,81.18,IN,US,14,68.6,91.42,IN,US,11,34.4,31.73,OUT,US,8,31.0,42.76,OUT,US,22,44.6,33.86,IN,GB,16,23.1,59.64,OUT,CA,14,64.1,142.27,IN,US,21,54.6,29.46,OUT,US,20,41.4,121.59,IN,US,16,28.7,29.21,OUT,US,22,17.7,27.71,OUT,GB,9,70.9,105.1,OUT,US,8,56.2,114.15,IN,GB,9,33.8,107.89,OUT,CA,22,43.7,19.06,OUT,GB,21,62.3,37.61,OUT,GB,17,58.0,105.47,IN,CA,8,13.3,56.44,OUT,GB,17,54.2,23.13,IN,US,11,37.8,78.78,OUT,US,8,31.0,30.82,IN,CA,15,30.7,229.44,OUT,US,11,55.9
3,0,clean,59.01,IN,US,10,32.0,118.5,OUT,CA,16,56.5,31.14,IN,US,16,12.6,42.01,OUT,GB,16,14.2,39.9,IN,US,12,20.9,16.93,IN,US,11,33.9,69.19,IN,US,20,52.9,67.28,OUT,GB,19,45.6,54.82,IN,US,20,21.3,45.26,OUT,US,10,60.6,17.6,OUT,CA,20,56.2,39.0,IN,US,10,52.2,41.51,IN,CA,21,59.2,28.74,OUT,US,11,14.3,47.99,OUT,US,12,61.0,75.43,IN,US,8,61.2,246.89,OUT,US,12,51.6,62.78,OUT,US,18,63.9,67.09,OUT,US,8,42.6,51.44,OUT,US,17,18.9,11.76,OUT,US,9,69.8,53.45,OUT,US,14,47.8,57.29,OUT,US,14,48.4,391.74,IN,US,8,66.0,46.81,IN,GB,22,54.5,69.49,IN,US,14,60.4,53.1,OUT,GB,13,16.2,21.44,IN,US,16,51.8,136.22,OUT,US,14,30.6,99.64,OUT,US,11,53.8
204,0,clean,49.82,OUT,US,13,44.7,61.45,IN,US,22,27.9,29.68,IN,US,22,27.7,64.61,IN,US,15,17.1,185.73,IN,US,20,39.7,29.3,IN,US,19,28.8,139.41,OUT,US,9,53.4,181.0,IN,US,13,45.9,28.42,IN,GB,18,71.9,17.05,OUT,CA,19,16.5,69.52,IN,US,10,49.0,35.24,OUT,CA,8,57.0,243.44,OUT,CA,10,47.2,56.14,OUT,GB,14,56.7,28.74,IN,US,9,24.3,21.81,OUT,US,10,71.5,130.57,OUT,US,10,29.4,34.57,IN,GB,21,37.2,56.55,IN,US,12,49.3,117.29,OUT,US,19,35.0,37.06,IN,CA,8,34.9,52.63,OUT,CA,19,21.0,53.88,IN,US,20,51.2,94.32,OUT,US,20,14.1,87.58,OUT,CA,19,59.5,45.78,OUT,US,11,20.1,57.45,OUT,GB,8,36.6,40.55,OUT,CA,17,12.6,16.74,IN,US,15,30.8,67.09,OUT,GB,8,26.6
514,0,clean,97.32,OUT,GB,12,17.8,42.38,IN,US,17,28.8,166.52,OUT,GB,13,60.1,28.37,OUT,CA,17,51.4,62.52,IN,US,11,48.0,29.35,OUT,CA,17,45.1,76.46,IN,CA,8,31.6,53.91,OUT,GB,13,33.0,48.23,IN,CA,21,54.5,141.29,OUT,US,18,61.0,32.35,IN,GB,21,59.1,87.29,IN,GB,18,41.1,29.51,OUT,US,8,18.8,59.75,OUT,GB,11,53.2,20.98,IN,US,12,62.0,32.14,OUT,CA,22,30.8,51.13,OUT,GB,17,72.0,233.16,OUT,CA,10,57.5,59.18,IN,US,20,42.3,205.15,OUT,US,8,50.5,65.12,IN,GB,13,33.6,40.06,OUT,US,16,14.8,187.07,IN,GB,9,68.1,77.45,OUT,US,12,21.0,32.65,OUT,US,19,54.1,79.56,OUT,CA,13,71.9,43.2,OUT,US,16,27.8,11.12,OUT,US,17,70.4,115.44,OUT,CA,13,64.4,131.1,OUT,US,17,71.4
799,0,clean,89.37,OUT,US,22,53.7,31.09,OUT,US,8,43.0,91.88,IN,US,16,14.5,84.98,OUT,US,9,44.8,43.96,IN,US,22,56.7,138.3,OUT,US,17,13.9,58.1,IN,US,15,35.7,131.87,OUT,US,10,28.6,229.24,IN,CA,10,36.1,45.01,OUT,US,22,59.5,91.47,IN,US,21,40.2,32.78,OUT,GB,14,29.5,23.9,OUT,US,8,48.4,46.69,IN,GB,20,21.4,18.36,OUT,GB,22,26.5,25.79,OUT,US,21,61.0,87.63,IN,CA,17,36.2,36.2,OUT,US,17,65.5,96.39,OUT,GB,19,22.2,69.38,IN,US,10,55.1,240.07,IN,US,20,41.1,83.05,OUT,GB,15,30.5,133.14,IN,US,13,43.8,75.3,IN,US,22,58.1,70.04,IN,US,9,66.2,138.63,IN,CA,15,18.3,93.23,OUT,US,10,13.7,64.59,IN,CA,13,53.2,64.36,OUT,US,13,26.7,83.98,OUT,US,19,57.6
306,0,clean,50.6,OUT,US,16,44.7,40.01,OUT,US,8,39.9,45.93,OUT,US,11,51.6,71.32,OUT,US,17,52.6,47.61,OUT,US,14,62.4,51.79,OUT,CA,8,28.5,13.91,OUT,US,11,50.2,74.69,IN,US,11,15.5,50.84,IN,GB,16,63.6,197.99,IN,US,19,13.7,25.75,OUT,US,21,68.7,12.85,IN,GB,11,57.6,89.52,OUT,GB,17,26.9,72.04,OUT,US,8,15.2,24.37,IN,US,13,44.5,16.06,IN,CA,12,61.1,186.78,IN,US,14,62.3,169.24,IN,CA,15,39.5,7.46,OUT,US,13,21.9,37.84,OUT,GB,14,67.6,206.72,OUT,CA,19,51.6,37.31,OUT,US,15,67.0,36.87,OUT,GB,17,32.4,43.54,OUT,US,22,34.3,22.27,IN,CA,10,32.6,13.96,IN,CA,9,45.8,126.73,OUT,US,22,30.0,12.5,IN,GB,13,16.5,66.54,OUT,US,19,68.5,110.97,OUT,US,20,63.2
109,0,clean,45.95,OUT,US,8,37.6,27.16,OUT,US,14,31.6,110.51,OUT,CA,12,65.8,97.21,IN,US,8,49.3,26.23,IN,GB,8,29.5,161.48,IN,US,16,18.4,139.23,OUT,GB,19,54.9,60.79,IN,CA,21,32.6,58.19,IN,CA,20,47.0,85.05,IN,US,22,71.9,27.4,OUT,GB,17,71.5,55.93,OUT,GB,19,49.8,9.76,OUT,US,17,19.3,110.08,OUT,GB,15,40.3,15.66,IN,GB,12,31.0,181.77,OUT,US,20,66.7,41.93,OUT,US,15,58.1,46.09,IN,US,15,30.9,33.04,OUT,US,9,56.0,43.36,OUT,US,22,33.1,169.83,OUT,GB,11,33.7,7.46,OUT,US,17,38.9,151.65,IN,GB,11,61.7,71.55,OUT,GB,18,58.6,20.79,OUT,US,13,20.3,23.1,IN,CA,14,30.8,208.75,IN,GB,15,42.3,25.63,IN,US,22,50.0,21.7,IN,US,14,39.2,135.62,OUT,CA,19,27.8
430,0,clean,32.41,IN,US,19,26.1,50.4,OUT,CA,20,24.3,178.42,OUT,US,14,46.6,82.02,IN,CA,11,21.9,14.84,OUT,US,8,65.2,13.26,OUT,US,20,37.2,51.86,OUT,US,22,31.6,20.69,OUT,US,17,30.3,91.73,IN,CA,21,65.5,56.48,IN,GB,14,52.7,62.32,OUT,GB,15,23.2,31.02,OUT,US,21,56.9,219.89,OUT,US,20,56.0,530.64,IN,US,21,37.7,43.69,OUT,US,14,42.4,72.42,IN,US,13,13.2,59.02,IN,CA,10,44.3,44.36,IN,CA,15,57.3,28.06,IN,US,9,34.4,22.92,IN,CA,19,34.2,22.01,IN,US,20,13.5,75.5,OUT,CA,15,17.7,36.03,OUT,GB,16,67.5,6.94,OUT,US,19,53.8,77.94,IN,CA,17,41.3,52.95,OUT,US,16,47.3,160.35,OUT,US,16,13.9,73.59,OUT,GB,19,23.1,16.73,IN,US,18,71.8,9.17,IN,GB,14,59.0
77,0,clean,42.24,OUT,US,22,20.4,229.56,OUT,GB,20,37.9,65.63,OUT,US,20,31.1,81.3,OUT,US,18,54.5,93.01,OUT,US,15,71.0,76.5,OUT,US,22,69.5,106.82,IN,GB,15,53.5,33.32,IN,US,14,12.3,34.93,OUT,CA,16,45.3,22.64,IN,GB,8,16.9,77.6,OUT,US,13,65.6,101.81,OUT,GB,13,70.3,78.75,IN,US,15,35.2,208.43,IN,CA,8,34.2,54.35,IN,US,18,25.3,93.22,OUT,US,9,67.3,22.8,OUT,US,11,61.0,40.06,OUT,US,12,70.8,95.24,OUT,US,8,41.6,107.69,OUT,US,21,23.8,43.16,OUT,CA,10,28.6,51.56,OUT,GB,17,45.1,16.21,OUT,US,19,22.5,41.03,OUT,GB,21,15.9,111.31,OUT,US,11,25.7,86.5,IN,GB,17,62.9,81.49,OUT,CA,8,27.2,56.82,IN,US,14,68.3,54.91,OUT,US,9,62.7,32.19,OUT,CA,13,52.8
84,0,clean,62.81,IN,GB,21,53.2,594.79,OUT,US,15,34.9,73.26,IN,CA,9,49.8,42.49,IN,US,11,69.2,114.14,IN,GB,16,19.5,80.33,IN,US,16,61.9,76.41,OUT,US,10,16.7,88.72,IN,CA,10,55.3,282.94,OUT,US,17,48.4,22.09,IN,US,21,38.9,79.75,IN,US,14,58.9,26.02,OUT,CA,14,34.7,85.15,OUT,US,21,42.3,26.18,OUT,US,20,69.2,39.1,IN,US,17,34.9,43.12,OUT,US,12,44.2,119.18,OUT,CA,12,34.8,113.84,OUT,CA,9,34.5,20.15,OUT,US,10,32.0,57.05,IN,US,21,67.0,30.95,OUT,CA,14,42.0,19.95,OUT,US,14,67.5,45.9,OUT,US,14,41.4,42.66,IN,CA,22,65.1,380.46,IN,CA,12,45.9,77.2,OUT,GB,19,58.3,18.14,OUT,US,18,41.3,34.75,OUT,US,11,35.1,123.61,OUT,US,19,40.7,290.25,IN,US,17,51.9
286,0,clean,62.75,IN,US,19,57.3,33.3,IN,CA,21,25.0,14.95,OUT,GB,9,42.8,90.36,IN,US,12,44.3,44.14,OUT,US,14,60.0,85.24,OUT,GB,9,68.3,242.56,OUT,CA,19,36.5,9.84,OUT,US,16,44.1,31.2,OUT,CA,22,61.0,46.18,OUT,US,18,47.8,174.84,OUT,CA,20,47.5,14.74,IN,CA,15,45.4,256.9,IN,US,15,22.6,60.87,OUT,US,21,69.0,50.56,OUT,US,18,12.1,46.6,OUT,CA,10,52.1,38.51,OUT,US,13,49.9,126.28,IN,CA,16,37.2,23.22,IN,GB,11,25.4,71.98,OUT,GB,15,15.0,40.15,OUT,GB,17,69.1,29.67,OUT,US,9,49.7,432.15,OUT,US,17,50.5,76.34,OUT,CA,22,44.9,89.18,OUT,CA,12,16.8,135.67,OUT,CA,16,45.9,17.51,OUT,CA,13,42.9,221.81,OUT,US,20,16.1,7.34,IN,US,14,41.5,29.52,OUT,US,13,30.3
82,0,clean,58.02,OUT,US,16,61.5,98.9,OUT,CA,15,31.7,80.3,IN,US,12,39.8,20.28,OUT,US,19,50.8,109.43,OUT,CA,17,62.6,111.03,IN,CA,11,61.4,29.65,OUT,CA,15,22.8,56.28,IN,GB,9,35.1,94.32,IN,US,22,35.6,46.18,OUT,GB,12,64.2,128.82,IN,US,22,52.0,361.8,OUT,US,13,41.6,29.11,IN,GB,20,16.6,18.09,OUT,CA,10,58.8,69.62,OUT,US,15,27.2,97.25,OUT,CA,13,13.6,45.39,IN,CA,8,56.8,174.62,IN,US,13,12.6,18.71,OUT,CA,15,52.2,95.04,OUT,US,19,16.1,33.63,IN,CA,21,69.0,216.05,IN,US,21,28.7,268.81,IN,US,12,13.1,29.57,OUT,US,9,19.4,35.18,IN,US,10,52.3,108.6,IN,US,19,38.4,40.06,OUT,US,15,14.1,52.65,OUT,US,14,53.8,55.72,OUT,US,17,53.4,11.75,OUT,US,22,12.3
